genres,game_title,url,release_date,price,id,developer
"['Casual', 'Indie']",Feeding The Monster,http://store.steampowered.com/app/722250/Feeding_The_Monster/,2017-10-11,0.99,722250,For Kids
['RPG'],新仙剑奇侠传 单机版(Chinese Paladin：Sword and Fairy),http://store.steampowered.com/app/695630/_Chinese_PaladinSword_and_Fairy/,2001-07-21,4.99,695630,SOFTSTAR TECHNOLOGY BEIJINGCOLTD
"['Action', 'Casual', 'Indie', 'Strategy']",The Village,http://store.steampowered.com/app/632050/The_Village/,2017-10-12,4.99,632050,Prootgames
"['Casual', 'Indie', 'RPG', 'Strategy']",Tiny Force Deluxe,http://store.steampowered.com/app/688620/Tiny_Force_Deluxe/,2017-10-12,5.99,688620,Sinergia Studios
"['Adventure', 'Indie']",Yono and the Celestial Elephants,http://store.steampowered.com/app/602430/Yono_and_the_Celestial_Elephants/,2017-10-12,14.99,602430,Neckbolt
"['Casual', 'Indie']",SiNKR,http://store.steampowered.com/app/676420/SiNKR/,2017-10-12,0.99,676420,Robert Wahler
"['Action', 'Indie']",Train Bandit,http://store.steampowered.com/app/655370/Train_Bandit/,2017-10-12,0.99,655370,Rusty Moyher
"['Indie', 'RPG', 'Simulation', 'Early Access']",Island Build Masters,http://store.steampowered.com/app/709280/Island_Build_Masters/,2018-03-08,6.99,709280,"Evgeniy Psarev,Alexey Irhin,Dmitry Ryabchunov"
['Indie'],Neptunian Donut,http://store.steampowered.com/app/713540/Neptunian_Donut/,2017-10-12,0.99,713540,Alex's Daddy
"['Casual', 'Indie', 'Simulation', 'Early Access']",Pinball Wicked,http://store.steampowered.com/app/595960/Pinball_Wicked/,2017-10-12,17.99,595960,Formslingers
"['Action', 'Adventure', 'RPG']",Chevo Lurker: Exodus,http://store.steampowered.com/app/712010/Chevo_Lurker_Exodus/,2017-10-12,1.99,712010,Perverse Games
"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Polish Armed Forces Camouflage Pack,http://store.steampowered.com/app/722800/Heliborne__Polish_Armed_Forces_Camouflage_Pack/,2017-10-12,3.99,722800,JetCat Games
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",Frontiers.io,http://store.steampowered.com/app/721670/Frontiersio/,2017-10-12,0.99,721670,Boogygames Studios
"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Search and Rescue Camouflage Pack,http://store.steampowered.com/app/730490/Heliborne__Search_and_Rescue_Camouflage_Pack/,2017-10-12,3.99,730490,JetCat Games
"['Adventure', 'Casual', 'Indie']",Galaxy Girls - Erica Alone in Deep Space,http://store.steampowered.com/app/576613/Galaxy_Girls__Erica_Alone_in_Deep_Space/,2017-10-13,2.99,576613,BurstRay Games
"['Adventure', 'Casual', 'Free to Play', 'Indie']",MobileZombie,http://store.steampowered.com/app/694180/MobileZombie/,2017-09-16,0.0,694180,YIMING ZHANG
"['Action', 'Casual', 'Indie']",Pooper Scooper,http://store.steampowered.com/app/682370/Pooper_Scooper/,2017-10-13,1.99,682370,Absent Moon Studios
"['Adventure', 'Indie']",Shattered,http://store.steampowered.com/app/712620/Shattered/,2017-10-13,4.99,712620,Devin Eastmond
"['Action', 'Indie']",Celestial Breach,http://store.steampowered.com/app/547970/Celestial_Breach/,2017-10-13,9.99,547970,Dark Nebulae
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Valentine Panic,http://store.steampowered.com/app/658060/Valentine_Panic/,2017-02-14,0.99,658060,Michaela Laws
"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",City of Ages: Picture Supportive Text MUD (server and client included),http://store.steampowered.com/app/688930/City_of_Ages_Picture_Supportive_Text_MUD_server_and_client_included/,2017-10-23,4.99,688930,Darren N Lory
"['Adventure', 'Indie', 'Strategy']",The Legend of Slime,http://store.steampowered.com/app/701680/The_Legend_of_Slime/,2017-10-13,2.99,701680,XiaoLongBao Games
['Racing'],BAFL - Brakes Are For Losers,http://store.steampowered.com/app/573070/BAFL__Brakes_Are_For_Losers/,2017-10-18,9.99,573070,Oudidon
"['Indie', 'Simulation']",Gold Rush: The Game,http://store.steampowered.com/app/451340/Gold_Rush_The_Game/,2017-10-13,19.99,451340,Code Horizon
"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']",大乱斗 Chaos Battle,http://store.steampowered.com/app/714880/_Chaos_Battle/,2017-10-13,5.99,714880,绿叶工作室
"['Adventure', 'Casual', 'Indie']",Speebot,http://store.steampowered.com/app/731320/Speebot/,2017-10-13,14.99,731320,keyreal
['Adventure'],Space Geekz - The Crunchy Flakes Conspiracy,http://store.steampowered.com/app/661550/Space_Geekz__The_Crunchy_Flakes_Conspiracy/,2017-10-13,7.99,661550,x86-Games
"['Action', 'Casual', 'Indie']",Viral,http://store.steampowered.com/app/717840/Viral/,2017-10-13,0.99,717840,Dunfan Lu
"['Indie', 'Strategy', 'Early Access']",The Base,http://store.steampowered.com/app/707220/The_Base/,2017-10-13,2.99,707220,GMGame
"['Design &amp; Illustration', 'Utilities']",CPUCores :: System Hardware Analyzer,http://store.steampowered.com/app/726480/CPUCores__System_Hardware_Analyzer/,2017-10-13,1.99,726480,Tim Sullivan
"['Action', 'Casual', 'Indie']",Bounce Ball,http://store.steampowered.com/app/721080/Bounce_Ball/,2017-10-13,1.99,721080,SP Digital Arts Inc.
"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - US Marine Corps Camouflage Pack,http://store.steampowered.com/app/730510/Heliborne__US_Marine_Corps_Camouflage_Pack/,2017-10-13,3.99,730510,JetCat Games
"['Indie', 'Strategy']",Six-ear Macaque,http://store.steampowered.com/app/669000/Sixear_Macaque/,2017-10-14,3.99,669000,FeatherFan
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Defender Pack,http://store.steampowered.com/app/720450/Warface__Defender_Pack/,2017-10-16,24.99,720450,Crytek
"['Casual', 'Indie']",Packet Queen #,http://store.steampowered.com/app/702930/Packet_Queen/,2017-10-16,4.99,702930,Studio F#
"['Adventure', 'Casual']",Timeless: The Lost Castle,http://store.steampowered.com/app/729780/Timeless_The_Lost_Castle/,2017-10-16,9.99,729780,Boolat Games
"['Action', 'Casual', 'Indie', 'Early Access']",Wasted Pizza,http://store.steampowered.com/app/709820/Wasted_Pizza/,2017-10-16,0.99,709820,Supine
['Design &amp; Illustration'],mdiapp+ SE,http://store.steampowered.com/app/403030/mdiapp_SE/,2017-10-16,59.99,403030,nattou.org
"['Action', 'Casual', 'Indie']",Endless Treasure Hunt,http://store.steampowered.com/app/714290/Endless_Treasure_Hunt/,2017-10-16,0.99,714290,Lunarhellgames
"['Casual', 'Indie', 'Racing']",Nash Racing 2: Muscle cars,http://store.steampowered.com/app/713580/Nash_Racing_2_Muscle_cars/,2017-10-16,0.99,713580,"Tero Lunkka,Valkeala Software"
"['Action', 'Casual', 'Indie']",Black Friday: The Game,http://store.steampowered.com/app/712700/Black_Friday_The_Game/,2017-10-16,1.99,712700,BloodyStation
"['Action', 'Indie']",Overgrowth,http://store.steampowered.com/app/25000/Overgrowth/,2017-10-16,29.99,25000,Wolfire Games
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Sports']",3on3 FreeStyle,http://store.steampowered.com/app/624910/3on3_FreeStyle/,2017-10-16,0.0,624910,Joycity
['Indie'],Senalux,http://store.steampowered.com/app/654580/Senalux/,2017-10-16,7.99,654580,Pixel with Hat
"['Action', 'Casual', 'Indie']",Digby Extreme,http://store.steampowered.com/app/593070/Digby_Extreme/,2017-10-16,4.99,593070,3 Sprockets
"['Action', 'Indie']",Rosenkreuzstilette Freudenstachel,http://store.steampowered.com/app/564160/Rosenkreuzstilette_Freudenstachel/,2017-10-17,13.99,564160,"[erka:es],Darksquid Media"
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Life At Space,http://store.steampowered.com/app/711120/Life_At_Space/,2017-10-10,1.99,711120,Andrey Haritonov
"['Indie', 'Massively Multiplayer', 'Strategy']",WARZONE,http://store.steampowered.com/app/712230/WARZONE/,2017-10-17,9.99,712230,KEA Games
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Chess Ultra Imperial chess set,http://store.steampowered.com/app/639001/Chess_Ultra_Imperial_chess_set/,2017-10-17,9.99,639001,Ripstone
"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Russian Federal Security Service Camouflage Pack,http://store.steampowered.com/app/730520/Heliborne__Russian_Federal_Security_Service_Camouflage_Pack/,2017-10-17,2.99,730520,JetCat Games
"['Adventure', 'Simulation', 'Sports']",theHunter™: Call of the Wild - Medved-Taiga,http://store.steampowered.com/app/695680/theHunter_Call_of_the_Wild__MedvedTaiga/,2017-10-17,7.99,695680,Expansive Worlds
['Casual'],Entanglement,http://store.steampowered.com/app/719140/Entanglement/,2017-10-17,4.99,719140,Gopherwood Studios LLC
['Adventure'],Yorkshire Gubbins,http://store.steampowered.com/app/716650/Yorkshire_Gubbins/,2017-10-17,4.99,716650,Stairfall Institute
"['Casual', 'Indie']",Golf 2D,http://store.steampowered.com/app/725680/Golf_2D/,2017-10-17,1.99,725680,RewindApp
"['Casual', 'Indie']",Blindsight,http://store.steampowered.com/app/722380/Blindsight/,2017-10-17,4.99,722380,Goddard Games
['Action'],Marvel vs. Capcom: Infinite - Captain America Gladiator Costume,http://store.steampowered.com/app/721109/Marvel_vs_Capcom_Infinite__Captain_America_Gladiator_Costume/,2017-10-17,3.99,721109,Capcom
"['Action', 'Indie']",The Man in the Cape: Special Edition,http://store.steampowered.com/app/706480/The_Man_in_the_Cape_Special_Edition/,2017-10-17,2.99,706480,Long Division LLC
['Action'],Marvel vs. Capcom: Infinite - Superior Iron Man Costume,http://store.steampowered.com/app/721110/Marvel_vs_Capcom_Infinite__Superior_Iron_Man_Costume/,2017-10-17,3.99,721110,Capcom
['Action'],Marvel vs. Capcom: Infinite - Ultimate Thor Costume,http://store.steampowered.com/app/721111/Marvel_vs_Capcom_Infinite__Ultimate_Thor_Costume/,2017-10-17,3.99,721111,Capcom
['Action'],Marvel vs. Capcom: Infinite - Doctor Strange Illuminati Costume,http://store.steampowered.com/app/721112/Marvel_vs_Capcom_Infinite__Doctor_Strange_Illuminati_Costume/,2017-10-17,3.99,721112,Capcom
['Action'],Marvel vs. Capcom: Infinite - Ultimate Hawkeye Costume,http://store.steampowered.com/app/721116/Marvel_vs_Capcom_Infinite__Ultimate_Hawkeye_Costume/,2017-10-17,3.99,721116,Capcom
['Action'],Marvel vs. Capcom: Infinite - Ghost Rider Outlaw Costume,http://store.steampowered.com/app/721115/Marvel_vs_Capcom_Infinite__Ghost_Rider_Outlaw_Costume/,2017-10-17,3.99,721115,Capcom
['Action'],Marvel vs. Capcom: Infinite - Dormammu Molten Costume,http://store.steampowered.com/app/721117/Marvel_vs_Capcom_Infinite__Dormammu_Molten_Costume/,2017-10-17,3.99,721117,Capcom
['Action'],Marvel vs. Capcom: Infinite - Ryu Wanderer Costume,http://store.steampowered.com/app/721131/Marvel_vs_Capcom_Infinite__Ryu_Wanderer_Costume/,2017-10-17,3.99,721131,Capcom
['Action'],Marvel vs. Capcom: Infinite - Dante Nephilim Costume,http://store.steampowered.com/app/721132/Marvel_vs_Capcom_Infinite__Dante_Nephilim_Costume/,2017-10-17,3.99,721132,Capcom
['Action'],Marvel vs. Capcom: Infinite - Morrigan Night Warrior Costume,http://store.steampowered.com/app/721133/Marvel_vs_Capcom_Infinite__Morrigan_Night_Warrior_Costume/,2017-10-17,3.99,721133,Capcom
['Action'],Marvel vs. Capcom: Infinite - Firebrand Ultimate Costume,http://store.steampowered.com/app/721142/Marvel_vs_Capcom_Infinite__Firebrand_Ultimate_Costume/,2017-10-17,3.99,721142,Capcom
['Action'],Marvel vs. Capcom: Infinite - Chris Classic Costume,http://store.steampowered.com/app/721143/Marvel_vs_Capcom_Infinite__Chris_Classic_Costume/,2017-10-17,3.99,721143,Capcom
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",Relik,http://store.steampowered.com/app/679400/Relik/,2017-10-18,0.0,679400,Iron 27
"['Casual', 'Indie']",Invisibox,http://store.steampowered.com/app/620940/Invisibox/,2017-10-18,0.99,620940,Retrific
"['Action', 'Adventure', 'Simulation']",CAR THIEF SIMULATOR 2017,http://store.steampowered.com/app/726060/CAR_THIEF_SIMULATOR_2017/,2017-10-18,9.99,726060,Emil Varez
['Indie'],Tametsi,http://store.steampowered.com/app/709920/Tametsi/,2017-10-18,2.99,709920,Grip Top Games
"['Action', 'Indie']",ICEBOX: Speedgunner,http://store.steampowered.com/app/577150/ICEBOX_Speedgunner/,2017-10-18,9.99,577150,Games Of Edan
['Indie'],Campfire Cooking,http://store.steampowered.com/app/679500/Campfire_Cooking/,2017-10-18,5.99,679500,Layton Hawkes
['Action'],Think of the Children,http://store.steampowered.com/app/573600/Think_of_the_Children/,2017-10-19,9.99,573600,Jammed Up Studios
"['Action', 'Adventure']",Spelunker Party!,http://store.steampowered.com/app/629860/Spelunker_Party/,2017-10-19,29.99,629860,"Tozai Games, Inc.,O-TWO inc."
['Casual'],Cats Make You Smarter!,http://store.steampowered.com/app/720670/Cats_Make_You_Smarter/,2017-10-19,0.0,720670,SandorHQ
"['Indie', 'Strategy']",Stars in Shadow: Legacies,http://store.steampowered.com/app/698280/Stars_in_Shadow_Legacies/,2017-10-19,4.99,698280,Ashdar Games
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Party Hard Tycoon,http://store.steampowered.com/app/513330/Party_Hard_Tycoon/,2017-10-19,9.99,513330,"Pinokl Games,Kverta Limited"
"['Action', 'Adventure', 'Indie', 'Strategy']",Star Control: Kessari Quadrant,http://store.steampowered.com/app/358930/Star_Control_Kessari_Quadrant/,1996-08-31,3.99,358930,Legend Entertainment
"['Action', 'Adventure', 'Indie', 'Strategy']",Star Control: The Ur-Quan Masters,http://store.steampowered.com/app/358920/Star_Control_The_UrQuan_Masters/,1992-11-17,3.99,358920,Toys for Bob
"['Simulation', 'Strategy']",Bomber Crew,http://store.steampowered.com/app/537800/Bomber_Crew/,2017-10-19,14.99,537800,Runner Duck
"['Adventure', 'Casual']",Modern Tales: Age of Invention,http://store.steampowered.com/app/678970/Modern_Tales_Age_of_Invention/,2017-10-19,9.99,678970,Orchid Games
"['Action', 'Free to Play']",Hide and Shriek,http://store.steampowered.com/app/480430/Hide_and_Shriek/,2016-10-25,0.0,480430,Funcom
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Fidget Spinner Editor - Expansion Pack 2,http://store.steampowered.com/app/737860/Fidget_Spinner_Editor__Expansion_Pack_2/,2017-10-19,0.99,737860,Myarcadegames Studios
['Action'],Hide and Shriek - Mask Pack,http://store.steampowered.com/app/729850/Hide_and_Shriek__Mask_Pack/,2017-10-19,4.99,729850,Funcom
"['Action', 'Adventure', 'Casual', 'Indie']",The Final Specimen: Arrival - Soundtrack,http://store.steampowered.com/app/715540/The_Final_Specimen_Arrival__Soundtrack/,2017-10-19,0.0,715540,Gigantoraptor Games
['Indie'],JU,http://store.steampowered.com/app/684430/JU/,2017-10-19,0.99,684430,张公子
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Skirmish Line,http://store.steampowered.com/app/666820/Skirmish_Line/,2017-10-19,9.99,666820,"Snarky Ant, LLC"
"['Adventure', 'Strategy']",Marinatide,http://store.steampowered.com/app/566420/Marinatide/,2017-10-19,6.99,566420,Viistopro
"['Casual', 'Indie', 'Simulation', 'Strategy']",Domino,http://store.steampowered.com/app/724580/Domino/,2006-06-08,4.99,724580,bakno Games
"['Adventure', 'Casual', 'Indie', 'Simulation']",Sea Of Fatness: Save Humanity Together,http://store.steampowered.com/app/721740/Sea_Of_Fatness_Save_Humanity_Together/,2017-10-20,4.99,721740,Fusion.Robot &amp; Co
"['Casual', 'Indie']",Dead Noir the Heart,http://store.steampowered.com/app/718920/Dead_Noir_the_Heart/,2017-10-20,3.99,718920,Aundre Rogers
"['Casual', 'Indie', 'Simulation']",5-in-1 Bundle Brain Trainings,http://store.steampowered.com/app/715710/5in1_Bundle_Brain_Trainings/,2017-10-20,9.99,715710,ALEKSANDER CHIEPAIKIN
"['Action', 'Indie', 'RPG', 'Strategy']",Steel Rain - Expeditions,http://store.steampowered.com/app/672800/Steel_Rain__Expeditions/,2017-10-20,5.99,672800,"PolarityFlow,Adrian Zingg"
"['Adventure', 'Indie', 'RPG']",Choice of Broadsides,http://store.steampowered.com/app/726460/Choice_of_Broadsides/,2010-04-01,3.99,726460,Choice of Games
"['Adventure', 'Casual', 'Indie']",In The Shadows,http://store.steampowered.com/app/470580/In_The_Shadows/,2017-10-20,15.99,470580,Colorspace Studio
"['Casual', 'Free to Play', 'Indie', 'Simulation']",Doodle God Blitz - World of Magic DLC,http://store.steampowered.com/app/733880/Doodle_God_Blitz__World_of_Magic_DLC/,2017-10-20,3.99,733880,JoyBits Ltd.
"['Action', 'Adventure', 'Indie', 'Early Access']",PROJECT AZRIEL,http://store.steampowered.com/app/669700/PROJECT_AZRIEL/,2017-10-20,19.99,669700,CurriculaWorks
"['Adventure', 'Indie', 'RPG', 'Strategy']",Get To Amkonius,http://store.steampowered.com/app/720160/Get_To_Amkonius/,2017-10-20,3.99,720160,Amkonius Games
"['Action', 'Indie']",Record Store Nightmare,http://store.steampowered.com/app/722400/Record_Store_Nightmare/,2017-10-22,1.99,722400,"Hot Seat, Ltd"
"['Audio Production', 'Utilities']",ASMR Universe 2,http://store.steampowered.com/app/690280/ASMR_Universe_2/,2017-09-07,6.99,690280,Colossal Wreck
"['Casual', 'Indie', 'Sports', 'Strategy', 'Early Access']",Chessia,http://store.steampowered.com/app/689270/Chessia/,2017-10-22,7.99,689270,"Hakki Ozturk,Halil Ibrahim Ozturk"
"['Action', 'Free to Play', 'Simulation']",Tank Force,http://store.steampowered.com/app/604500/Tank_Force/,2017-10-23,0.0,604500,Extreme Developers
"['Action', 'Indie']",Trooper 1,http://store.steampowered.com/app/728710/Trooper_1/,2017-10-23,2.99,728710,Marco Noordergraaf
"['Casual', 'Indie']",The Girl on the Train,http://store.steampowered.com/app/729330/The_Girl_on_the_Train/,2017-10-23,0.99,729330,NewWestGames
"['Action', 'Adventure', 'Casual', 'Indie']",Glo,http://store.steampowered.com/app/711550/Glo/,2017-10-23,4.99,711550,Chronik Spartan
"['Action', 'Casual']",Rain of Pumpkins,http://store.steampowered.com/app/659160/Rain_of_Pumpkins/,2017-10-23,2.99,659160,Gary &amp; Eddy
"['Casual', 'Indie']",Cube Link,http://store.steampowered.com/app/681620/Cube_Link/,2017-10-23,3.99,681620,Hannes Delbeke
"['Action', 'Adventure', 'Indie']",Debris,http://store.steampowered.com/app/669660/Debris/,2017-10-23,19.99,669660,Moonray Studios
"['Adventure', 'Indie']",GRIM - Mystery of Wasules,http://store.steampowered.com/app/714530/GRIM__Mystery_of_Wasules/,2017-10-24,9.99,714530,StudioBACKSTAGE
"['Action', 'Indie', 'Early Access']",PAWARUMI,http://store.steampowered.com/app/610410/PAWARUMI/,2017-10-23,16.99,610410,Manufacture 43
['RPG'],Nights of Azure 2: Bride of the New Moon / よるのないくに２ ～新月の花嫁～,http://store.steampowered.com/app/636570/Nights_of_Azure_2_Bride_of_the_New_Moon/,2017-10-24,59.99,636570,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Casual', 'Simulation', 'Strategy']",Trivia Vault: Video Game Trivia Deluxe,http://store.steampowered.com/app/730220/Trivia_Vault_Video_Game_Trivia_Deluxe/,2017-10-24,4.99,730220,Ripknot Systems
"['Adventure', 'Casual']",Darkness and Flame: Missing Memories,http://store.steampowered.com/app/646330/Darkness_and_Flame_Missing_Memories/,2017-10-24,6.99,646330,FIVE-BN GAMES
['Indie'],Viaerium,http://store.steampowered.com/app/728870/Viaerium/,2017-10-24,2.99,728870,Fireballed Studio
